filepath,testclass,testname,assertion type,line number,assert string
./projects/botorch\test\acquisition\test_penalized.py,TestL0Approximation_class,test_L0Approximation,assertAllClose,141,"self.assertAllClose(
                l0(torch.ones(2, **tkwargs)).data,
                torch.tensor([0.2350], **tkwargs),
                rtol=1e-04,
            )"
./projects/botorch\test\acquisition\test_penalized.py,TestL0Approximation_class,test_L0Approximation,assertAllClose,150,"self.assertAllClose(
                l0(torch.ones(2, **tkwargs)).data,
                torch.tensor([1.7293], **tkwargs),
                rtol=1e-04,
            )"
./projects/botorch\test\acquisition\test_penalized.py,TestL0Approximation_class,test_L0PenaltyApproxObjective,assertAllClose,164,"self.assertAllClose(l0_obj.a.data, torch.tensor(1.0, **tkwargs))"
./projects/botorch\test\acquisition\test_penalized.py,TestL0Approximation_class,test_L0PenaltyApprox,assertAllClose,190,"self.assertAllClose(l0_acqf.a.data, torch.tensor(1.0, **tkwargs))"
./projects/botorch\test\acquisition\test_proximal.py,TestProximalAcquisitionFunction_class,test_proximal,assertAllClose,90,"self.assertAllClose(ei_prox, ei * test_prox_weight)"
./projects/botorch\test\acquisition\test_proximal.py,TestProximalAcquisitionFunction_class,test_proximal,assertAllClose,117,"self.assertAllClose(ei_prox_beta, ei * test_prox_weight)"
./projects/botorch\test\acquisition\test_proximal.py,TestProximalAcquisitionFunction_class,test_proximal_model_list,assertAllClose,273,"self.assertAllClose(ei_prox, ei * test_prox_weight)"
./projects/botorch\test\acquisition\test_proximal.py,TestProximalAcquisitionFunction_class,test_proximal_model_list,assertAllClose,290,"self.assertAllClose(qei_prox, qei * test_prox_weight.flatten())"
./projects/botorch\test\acquisition\test_thompson_sampling.py,TestPathwiseThompsonSampling_class,_test_thompson_sampling_base,assertAllClose,61,"self.assertAllClose(acq_pass1, acq(test_X))"
./projects/botorch\test\acquisition\test_thompson_sampling.py,TestPathwiseThompsonSampling_class,test_thompson_sampling_single_task,assertAllClose,61,"self.assertAllClose(acq_pass1, acq(test_X))"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_compute_best_feasible_objective,assertAllClose,80,"self.assertAllClose(best_f, obj.amax(dim=-1, keepdim=False))"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_compute_best_feasible_objective,assertAllClose,123,"self.assertAllClose(best_f, expected_best_f)"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_compute_best_feasible_objective,assertAllClose,151,"self.assertAllClose(best_f, expected_best_f)"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_compute_best_feasible_objective,assertAllClose,170,"self.assertAllClose(best_f, expected_best_f)"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_compute_best_feasible_objective,assertAllClose,135,"self.assertAllClose(best_f, expected_best_f)"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_get_infeasible_cost,assertAllClose,203,"self.assertAllClose(M, torch.tensor([6.0], **tkwargs))"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_get_infeasible_cost,assertAllClose,207,"self.assertAllClose(M, torch.tensor([7.0], **tkwargs))"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_get_infeasible_cost,assertAllClose,211,"self.assertAllClose(M2, torch.tensor([1.0], **tkwargs))"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_get_infeasible_cost,assertAllClose,217,"self.assertAllClose(M3, torch.tensor([1.0, 11.0], **tkwargs))"
./projects/botorch\test\acquisition\test_utils.py,TestConstraintUtils_class,test_get_infeasible_cost,assertAllClose,223,"self.assertAllClose(M4, torch.tensor([1.0], **tkwargs))"
./projects/botorch\test\acquisition\test_utils.py,TestFidelityUtils_class,test_expand_trace_observations,assertAllClose,398,"self.assertAllClose(X.grad, grad_exp)"
./projects/botorch\test\acquisition\test_utils.py,TestFidelityUtils_class,test_project_to_sample_points,assertAllClose,410,"self.assertAllClose(X_augmented[0, :, -d_prime:], sample_points)"
./projects/botorch\test\acquisition\test_utils.py,TestFidelityUtils_class,test_project_to_sample_points,assertAllClose,412,"self.assertAllClose(X_augmented[:, -d_prime:], sample_points)"
./projects/botorch\test\acquisition\test_utils.py,TestGetOptimalSamples_class,test_get_optimal_samples,assertAllClose,454,"self.assertAllClose(X_opt_def, X_opt_ps)"
./projects/botorch\test\acquisition\test_utils.py,TestGetOptimalSamples_class,test_get_optimal_samples,assertAllClose,480,"self.assertAllClose(X_opt_ps_neg, X_opt_obj_neg)"
./projects/botorch\test\acquisition\test_utils.py,TestGetOptimalSamples_class,test_get_optimal_samples,assertAllClose,495,"self.assertAllClose(f_opt_obj_pos, -f_opt_obj_neg)"
./projects/botorch\test\acquisition\test_utils.py,TestPreferenceUtils_class,test_repeat_to_match_aug_dim,assertAllClose,585,"self.assertAllClose(
            objective,
            torch.roll(objective, shifts=num_outcome_samples, dims=0),
            rtol=1e-3,
        )"
./projects/botorch\test\acquisition\test_utils.py,TestPreferenceUtils_class,test_repeat_to_match_aug_dim,assertAllClose,590,"self.assertAllClose(
            repeated_samples,
            torch.roll(repeated_samples, shifts=num_outcome_samples, dims=0),
            rtol=1e-3,
        )"
./projects/botorch\test\acquisition\multi_objective\test_hypervolume_knowledge_gradient.py,TestHypervolumeKnowledgeGradient_class,test_evaluate_q_hvkg,assertAllClose,218,"self.assertAllClose(val.item(), expected_hv.item(), atol=1e-4)"
./projects/botorch\test\acquisition\multi_objective\test_hypervolume_knowledge_gradient.py,TestHypervolumeKnowledgeGradient_class,test_evaluate_q_hvkg,assertAllClose,253,"self.assertAllClose(val, expected_hv, atol=1e-4)"
./projects/botorch\test\acquisition\multi_objective\test_hypervolume_knowledge_gradient.py,TestHypervolumeKnowledgeGradient_class,test_evaluate_q_hvkg,assertAllClose,305,"self.assertAllClose(val.item(), expected, atol=1e-4)"
./projects/botorch\test\acquisition\multi_objective\test_hypervolume_knowledge_gradient.py,TestHypervolumeKnowledgeGradient_class,test_evaluate_q_hvkg,assertAllClose,410,"self.assertAllClose(val.item(), expected_hv, atol=1e-4)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,test_q_expected_hypervolume_improvement,assertAllClose,478,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[22.0, 60.0]], **tkwargs),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,test_q_expected_hypervolume_improvement,assertAllClose,517,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[1.75, 3.5]], dtype=samples.dtype, device=samples.device),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,test_q_log_expected_hypervolume_improvement,assertAllClose,478,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[22.0, 60.0]], **tkwargs),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,test_q_log_expected_hypervolume_improvement,assertAllClose,517,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[1.75, 3.5]], dtype=samples.dtype, device=samples.device),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,test_fat_q_log_expected_hypervolume_improvement,assertAllClose,478,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[22.0, 60.0]], **tkwargs),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,test_fat_q_log_expected_hypervolume_improvement,assertAllClose,517,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[1.75, 3.5]], dtype=samples.dtype, device=samples.device),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,_test_q_expected_hypervolume_improvement,assertAllClose,478,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[22.0, 60.0]], **tkwargs),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestMultiObjectiveMCAcquisitionFunction_class,_test_q_expected_hypervolume_improvement,assertAllClose,517,"self.assertAllClose(
            res,
            # batch_shape x model_batch_shape
            torch.tensor([[1.75, 3.5]], dtype=samples.dtype, device=samples.device),
            rtol=tol,
        )"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_noisy_expected_hypervolume_improvement,assertAllClose,1024,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_noisy_expected_hypervolume_improvement,assertAllClose,1108,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_noisy_expected_hypervolume_improvement,assertAllClose,1057,"self.assertAllClose(expected_val, acqf._prev_nehvi)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_noisy_expected_hypervolume_improvement,assertAllClose,1237,"self.assertAllClose(expected_val.view(1), val)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_log_noisy_expected_hypervolume_improvement,assertAllClose,1024,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_log_noisy_expected_hypervolume_improvement,assertAllClose,1108,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_log_noisy_expected_hypervolume_improvement,assertAllClose,1057,"self.assertAllClose(expected_val, acqf._prev_nehvi)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_q_log_noisy_expected_hypervolume_improvement,assertAllClose,1237,"self.assertAllClose(expected_val.view(1), val)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_q_noisy_expected_hypervolume_improvement,assertAllClose,1024,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_q_noisy_expected_hypervolume_improvement,assertAllClose,1108,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_q_noisy_expected_hypervolume_improvement,assertAllClose,1057,"self.assertAllClose(expected_val, acqf._prev_nehvi)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_q_noisy_expected_hypervolume_improvement,assertAllClose,1237,"self.assertAllClose(expected_val.view(1), val)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_qnehvi_with_CBD,assertAllClose,1024,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_qnehvi_with_CBD,assertAllClose,1108,"self.assertAllClose(val, expected_val.view(-1))"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_qnehvi_with_CBD,assertAllClose,1057,"self.assertAllClose(expected_val, acqf._prev_nehvi)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_qnehvi_without_CBD,assertAllClose,1237,"self.assertAllClose(expected_val.view(1), val)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,test_cache_root,assertAllClose,1693,"self.assertAllClose(val, val2, **all_close_kwargs)"
./projects/botorch\test\acquisition\multi_objective\test_monte_carlo.py,TestQNoisyExpectedHypervolumeImprovement_class,_test_cache_root,assertAllClose,1693,"self.assertAllClose(val, val2, **all_close_kwargs)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_get_Y_normalization_bounds,assertAllClose,538,"self.assertAllClose(bounds, expected)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_get_Y_normalization_bounds,assertAllClose,542,"self.assertAllClose(bounds, expected)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_get_Y_normalization_bounds,assertAllClose,548,"self.assertAllClose(bounds, expected - 1)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_get_Y_normalization_bounds,assertAllClose,555,"self.assertAllClose(bounds, expected)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_get_Y_normalization_bounds,assertAllClose,562,"self.assertAllClose(bounds, expected)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_get_Y_normalization_bounds,assertAllClose,572,"self.assertAllClose(bounds, expected)"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_chebyshev_objective,assertAllClose,613,"self.assertAllClose(obj(Y), torch.ones(2, **tkwargs))"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_chebyshev_objective,assertAllClose,624,"self.assertAllClose(obj(Y), torch.ones(2, **tkwargs))"
./projects/botorch\test\acquisition\multi_objective\test_multi_output_risk_measures.py,TestMARS_class,test_chebyshev_objective,assertAllClose,635,"self.assertAllClose(obj(Y), torch.zeros(2, **tkwargs))"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,base_test_parego,assertAllClose,85,"self.assertAllClose(acqf.objective(test_samples), expected_objective)"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,base_test_parego,assertAllClose,95,"self.assertAllClose(
            acqf_val, qLogNoisyExpectedImprovement.forward(acqf, X=test_X)
        )"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_simple,assertAllClose,85,"self.assertAllClose(acqf.objective(test_samples), expected_objective)"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_simple,assertAllClose,95,"self.assertAllClose(
            acqf_val, qLogNoisyExpectedImprovement.forward(acqf, X=test_X)
        )"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_with_constraints_objective_weights,assertAllClose,85,"self.assertAllClose(acqf.objective(test_samples), expected_objective)"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_with_constraints_objective_weights,assertAllClose,95,"self.assertAllClose(
            acqf_val, qLogNoisyExpectedImprovement.forward(acqf, X=test_X)
        )"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_with_non_incremental_ei,assertAllClose,85,"self.assertAllClose(acqf.objective(test_samples), expected_objective)"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_with_non_incremental_ei,assertAllClose,95,"self.assertAllClose(
            acqf_val, qLogNoisyExpectedImprovement.forward(acqf, X=test_X)
        )"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_with_ensemble_model,assertAllClose,85,"self.assertAllClose(acqf.objective(test_samples), expected_objective)"
./projects/botorch\test\acquisition\multi_objective\test_parego.py,TestqLogNParEGO_class,test_parego_with_ensemble_model,assertAllClose,95,"self.assertAllClose(
            acqf_val, qLogNoisyExpectedImprovement.forward(acqf, X=test_X)
        )"
./projects/botorch\test\generation\test_sampling.py,TestConstrainedMaxPosteriorSampling_class,test_constrained_max_posterior_sampling,assertAllClose,237,"self.assertAllClose(X_true, X_cand)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,40,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,43,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,46,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,48,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,28,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,31,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_flip_sub_unique,assertAllClose,34,"self.assertAllClose(y, y_exp)"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_remove_fixed_features_from_optimization,assertAllClose,96,"self.assertAllClose(
                    old_nlcs[0][0](complete_data),
                    new_nlcs[0][0](reduced_data),
                )"
./projects/botorch\test\generation\test_utils.py,TestGenerationUtils_class,test_remove_fixed_features_from_optimization,assertAllClose,96,"self.assertAllClose(
                    old_nlcs[0][0](complete_data),
                    new_nlcs[0][0](reduced_data),
                )"
./projects/botorch\test\models\test_approximate_gp.py,TestSingleTaskVariationalGP_class,test_inducing_point_init,assertAllClose,260,"self.assertAllClose(model_1_inducing, model_2_inducing)"
./projects/botorch\test\models\test_approximate_gp.py,TestSingleTaskVariationalGP_class,test_inducing_point_init,assertAllClose,280,"self.assertAllClose(model_1_inducing, model_2_inducing)"
./projects/botorch\test\models\test_approximate_gp.py,TestSingleTaskVariationalGP_class,test_inducing_point_init,assertAllClose,299,"self.assertAllClose(model_1_inducing, model_2_inducing)"
./projects/botorch\test\models\test_approximate_gp.py,TestSingleTaskVariationalGP_class,test_custom_inducing_point_init,assertAllClose,342,"self.assertAllClose(model_1_inducing, model_2_inducing)"
./projects/botorch\test\models\test_approximate_gp.py,TestSingleTaskVariationalGP_class,test_input_transform,assertAllClose,363,"self.assertAllClose(post.mean[0][0], y.mean(), atol=1e-3, rtol=1e-3)"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_LCEMGP,assertAllClose,103,"self.assertAllClose(previous_covar, model.task_covar_module(task_idcs))"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_construct_inputs,assertAllClose,137,"self.assertAllClose(model_inputs.pop(""train_Y""), train_y)"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_construct_inputs,assertAllClose,132,"self.assertAllClose(model_inputs.pop(""train_X""), train_x[..., [1, 0]])"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_construct_inputs,assertAllClose,136,"self.assertAllClose(model_inputs.pop(""train_X""), train_x)"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_construct_inputs,assertAllClose,139,"self.assertAllClose(model_inputs.pop(""train_Yvar""), train_yvar)"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_construct_inputs,assertAllClose,142,"self.assertAllClose(
                    model_inputs.pop(""context_emb_feature""),
                    torch.tensor([[0.2], [0.3]]),
                )"
./projects/botorch\test\models\test_contextual_multioutput.py,ContextualMultiOutputTest_class,test_construct_inputs,assertAllClose,146,"self.assertAllClose(
                    model_inputs.pop(""context_cat_feature""),
                    torch.tensor([[0.4], [0.5]]),
                )"
./projects/botorch\test\models\test_cost.py,TestCostModels_class,test_affine_fidelity_cost_model,assertAllClose,26,"self.assertAllClose(cost, cost_exp)"
./projects/botorch\test\models\test_cost.py,TestCostModels_class,test_affine_fidelity_cost_model,assertAllClose,35,"self.assertAllClose(cost, cost_exp)"
./projects/botorch\test\models\test_cost.py,TestCostModels_class,test_fixed_cost_model,assertAllClose,52,"self.assertAllClose(cost, cost_exp)"
./projects/botorch\test\models\test_deterministic.py,TestDeterministicModels_class,test_AffineDeterministicModel,assertAllClose,99,"self.assertAllClose(p.mean, mean_exp)"
./projects/botorch\test\models\test_deterministic.py,TestDeterministicModels_class,test_AffineDeterministicModel,assertAllClose,108,"self.assertAllClose(p.mean, mean_exp)"
./projects/botorch\test\models\test_deterministic.py,TestDeterministicModels_class,test_with_transforms,assertAllClose,133,"self.assertAllClose(expected_Y, posterior.mean)"
./projects/botorch\test\models\test_deterministic.py,TestDeterministicModels_class,test_FixedSingleSampleModel,assertAllClose,177,"self.assertAllClose(original_output, fss_output)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,254,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,255,"self.assertAllClose(train_Y, model.pyro_model.train_Y)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,442,"self.assertAllClose(model.pyro_model.train_X, train_X)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,446,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,453,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,460,"self.assertAllClose(train_X, model.pyro_model.train_X)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,259,"self.assertAllClose(
                    train_Yvar.clamp(MIN_INFERRED_NOISE_LEVEL),
                    model.pyro_model.train_Yvar,
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,311,"self.assertAllClose(
                    train_Yvar.clamp(MIN_INFERRED_NOISE_LEVEL).squeeze(-1).repeat(3, 1),
                    model.likelihood.noise,
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,350,"self.assertAllClose(
                    quantile12, torch.stack([quantile1, quantile2], dim=0)
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,356,"self.assertAllClose(
                    dist.cdf(quantile1.unsqueeze(MCMC_DIM)).mean(dim=MCMC_DIM),
                    torch.full(batch_shape + [1], 0.01, **tkwargs),
                    atol=1e-6,
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_fit_model,assertAllClose,361,"self.assertAllClose(
                    dist.cdf(quantile2.unsqueeze(MCMC_DIM)).mean(dim=MCMC_DIM),
                    torch.full(batch_shape + [1], 0.99, **tkwargs),
                    atol=1e-6,
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_transforms,assertAllClose,521,"self.assertAllClose(pred_mean1, pred_mean2)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_transforms,assertAllClose,522,"self.assertAllClose(pred_var1, pred_var2)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,691,"self.assertAllClose(
                model.mean_module.raw_constant.data, mcmc_samples[""mean""]
            )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,695,"self.assertAllClose(
                    model.likelihood.noise_covar.noise, mcmc_samples[""noise""]
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,699,"self.assertAllClose(
                    model.likelihood.noise_covar.noise,
                    train_Yvar.clamp(MIN_INFERRED_NOISE_LEVEL).squeeze(-1).repeat(3, 1),
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,705,"self.assertAllClose(
                    model.covar_module.base_kernel.lengthscale,
                    mcmc_samples[""lengthscale""],
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,709,"self.assertAllClose(
                    model.covar_module.outputscale, mcmc_samples[""outputscale""]
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,713,"self.assertAllClose(
                    model.covar_module.variance, mcmc_samples[""weight_variance""]
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,718,"self.assertAllClose(warp.concentration0, mcmc_samples[""c0""])"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_load_samples,assertAllClose,719,"self.assertAllClose(warp.concentration1, mcmc_samples[""c1""])"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_custom_pyro_model,assertAllClose,761,"self.assertAllClose(model.pyro_model.train_X, train_X)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_custom_pyro_model,assertAllClose,762,"self.assertAllClose(model.pyro_model.train_Y, train_Y)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_custom_pyro_model,assertAllClose,782,"self.assertAllClose(model.pyro_model.train_X, (train_X - lb) / (ub - lb))"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_custom_pyro_model,assertAllClose,784,"self.assertAllClose(model.pyro_model.train_Y, (train_Y - mu) / sigma)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_custom_pyro_model,assertAllClose,766,"self.assertAllClose(
                    model.pyro_model.train_Yvar,
                    train_Yvar.clamp(MIN_INFERRED_NOISE_LEVEL),
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_custom_pyro_model,assertAllClose,786,"self.assertAllClose(
                    model.pyro_model.train_Yvar,
                    train_Yvar.clamp(MIN_INFERRED_NOISE_LEVEL) / (sigma**2),
                    atol=5e-4,
                )"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_bisect,assertAllClose,928,"self.assertAllClose(x, torch.full(batch_shape, 0.75, **tkwargs), atol=tol)"
./projects/botorch\test\models\test_fully_bayesian.py,TestSaasFullyBayesianSingleTaskGP_class,test_bisect,assertAllClose,923,"self.assertAllClose(
                    f(x), torch.full(batch_shape, target, **tkwargs), atol=tol
                )"
